"","FECHA_ADMINISTRACION","GRUPO_ETARIO","GENERO","VACUNA","TIPO_EFECTOR","DOSIS_1","DOSIS_2","ID_CARGA","DOSIS_3"
"10244",2021-07-12,"51 a 60","F","AstraZeneca","Privado",0,5,NA,0
"10245",2021-07-12,"51 a 60","F","AstraZeneca","Público",8,2,NA,0
"10246",2021-07-12,"51 a 60","F","Sinopharm","Público",245,5,NA,0
"10247",2021-07-12,"51 a 60","F","Sputnik","Público",5,6,NA,0
"10248",2021-07-12,"51 a 60","F","Sputnik","Público nacional",0,2,NA,0
"10249",2021-07-12,"51 a 60","M","AstraZeneca","Privado",0,10,NA,0
"10250",2021-07-12,"51 a 60","M","AstraZeneca","Público",9,1,NA,0
"10251",2021-07-12,"51 a 60","M","Sinopharm","Público",203,4,NA,0
"10252",2021-07-12,"51 a 60","M","Sputnik","Público",5,1,NA,0
"10253",2021-07-12,"61 a 70","F","AstraZeneca","Privado",1,59,NA,0
"10254",2021-07-12,"61 a 70","F","AstraZeneca","Público",4,19,NA,0
"10255",2021-07-12,"61 a 70","F","Sinopharm","Público",77,1,NA,0
"10256",2021-07-12,"61 a 70","F","Sputnik","Público",1,11,NA,0
"10257",2021-07-12,"61 a 70","F","Sputnik","Público nacional",0,1,NA,0
"10258",2021-07-12,"61 a 70","M","AstraZeneca","Privado",0,31,NA,0
"10259",2021-07-12,"61 a 70","M","AstraZeneca","Público",1,3,NA,0
"10260",2021-07-12,"61 a 70","M","Sinopharm","Público",61,4,NA,0
"10261",2021-07-12,"61 a 70","M","Sputnik","Público",2,5,NA,0
"10262",2021-07-12,"61 a 70","M","Sputnik","Público nacional",0,1,NA,0
"10263",2021-07-12,"71 a 80","F","AstraZeneca","Privado",0,7,NA,0
"10264",2021-07-12,"71 a 80","F","AstraZeneca","Público",1,26,NA,0
"10265",2021-07-12,"71 a 80","F","Sinopharm","Público",27,1,NA,0
"10266",2021-07-12,"71 a 80","F","Sputnik","Público",0,64,NA,0
"10267",2021-07-12,"71 a 80","F","Sputnik","Público nacional",0,1,NA,0
"10268",2021-07-12,"71 a 80","M","AstraZeneca","Privado",1,3,NA,0
"10269",2021-07-12,"71 a 80","M","AstraZeneca","Público",0,10,NA,0
"10270",2021-07-12,"71 a 80","M","Sinopharm","Público",15,3,NA,0
"10271",2021-07-12,"71 a 80","M","Sputnik","Público",1,26,NA,0
"10272",2021-07-12,"71 a 80","M","Sputnik","Público nacional",0,1,NA,0
"10273",2021-07-12,"81 a 90","F","AstraZeneca","Público",1,13,NA,0
"10274",2021-07-12,"81 a 90","F","Sinopharm","Público",12,1,NA,0
"10275",2021-07-12,"81 a 90","F","Sputnik","Público",0,120,NA,0
"10276",2021-07-12,"81 a 90","M","AstraZeneca","Público",1,7,NA,0
"10277",2021-07-12,"81 a 90","M","Sinopharm","Público",5,0,NA,0
"10278",2021-07-12,"81 a 90","M","Sputnik","Público",0,68,NA,0
"10279",2021-07-12,"91 o mas","F","AstraZeneca","Público",0,8,NA,0
"10280",2021-07-12,"91 o mas","F","Sinopharm","Público",6,0,NA,0
"10281",2021-07-12,"91 o mas","F","Sputnik","Público",0,34,NA,0
"10282",2021-07-12,"91 o mas","M","AstraZeneca","Público",0,5,NA,0
"10283",2021-07-12,"91 o mas","M","Sinopharm","Público",3,0,NA,0
"10284",2021-07-12,"91 o mas","M","Sputnik","Público",0,9,NA,0
"10285",2021-07-13,"30 o menos","F","AstraZeneca","Público",382,5,NA,0
"10286",2021-07-13,"30 o menos","F","Sinopharm","Público",1186,0,NA,0
"10287",2021-07-13,"30 o menos","F","Sputnik","Público",67,0,NA,0
"10288",2021-07-13,"30 o menos","M","AstraZeneca","Público",467,3,NA,0
"10289",2021-07-13,"30 o menos","M","Sinopharm","Público",1228,7,NA,0
"10290",2021-07-13,"30 o menos","M","Sputnik","Público",79,1,NA,0
"10291",2021-07-13,"31 a 40","F","AstraZeneca","Público",1780,3,NA,0
"10292",2021-07-13,"31 a 40","F","Sinopharm","Público",3942,3,NA,0
"10293",2021-07-13,"31 a 40","F","Sputnik","Público",269,3,NA,0
"10294",2021-07-13,"31 a 40","M","AstraZeneca","Público",2275,5,NA,0
"10295",2021-07-13,"31 a 40","M","Sinopharm","Público",4757,5,NA,0
"10296",2021-07-13,"31 a 40","M","Sputnik","Público",320,0,NA,0
"10297",2021-07-13,"41 a 50","F","AstraZeneca","Público",181,5,NA,0
"10298",2021-07-13,"41 a 50","F","Sinopharm","Público",427,2,NA,0
"10299",2021-07-13,"41 a 50","F","Sinopharm","Público nacional",0,1,NA,0
"10300",2021-07-13,"41 a 50","F","Sputnik","Público",18,4,NA,0
"10301",2021-07-13,"41 a 50","M","AstraZeneca","Público",217,15,NA,0
"10302",2021-07-13,"41 a 50","M","Sinopharm","Público",499,2,NA,0
"10303",2021-07-13,"41 a 50","M","Sputnik","Público",25,2,NA,0
"10304",2021-07-13,"51 a 60","F","AstraZeneca","Público",65,2,NA,0
"10305",2021-07-13,"51 a 60","F","Sinopharm","Público",195,5,NA,0
"10306",2021-07-13,"51 a 60","F","Sputnik","Público",10,3,NA,0
"10307",2021-07-13,"51 a 60","M","AstraZeneca","Público",67,9,NA,0
"10308",2021-07-13,"51 a 60","M","Sinopharm","Público",180,4,NA,0
"10309",2021-07-13,"51 a 60","M","Sinopharm","Público nacional",0,1,NA,0
"10310",2021-07-13,"51 a 60","M","Sputnik","Público",9,4,NA,0
"10311",2021-07-13,"61 a 70","F","AstraZeneca","Público",30,5,NA,0
"10312",2021-07-13,"61 a 70","F","Sinopharm","Público",62,0,NA,0
"10313",2021-07-13,"61 a 70","F","Sputnik","Público",10,2,NA,0
"10314",2021-07-13,"61 a 70","M","AstraZeneca","Público",25,6,NA,0
"10315",2021-07-13,"61 a 70","M","Sinopharm","Público",61,3,NA,0
"10316",2021-07-13,"61 a 70","M","Sputnik","Público",5,0,NA,0
"10317",2021-07-13,"71 a 80","F","AstraZeneca","Público",10,20,NA,0
"10318",2021-07-13,"71 a 80","F","Sinopharm","Público",32,1,NA,0
"10319",2021-07-13,"71 a 80","F","Sputnik","Público",0,3,NA,0
"10320",2021-07-13,"71 a 80","M","AstraZeneca","Público",8,12,NA,0
"10321",2021-07-13,"71 a 80","M","Sinopharm","Público",15,2,NA,0
"10322",2021-07-13,"71 a 80","M","Sputnik","Público",2,2,NA,0
"10323",2021-07-13,"81 a 90","F","AstraZeneca","Público",1,22,NA,0
"10324",2021-07-13,"81 a 90","F","Sinopharm","Público",15,0,NA,0
"10325",2021-07-13,"81 a 90","F","Sputnik","Público",0,10,NA,0
"10326",2021-07-13,"81 a 90","M","AstraZeneca","Público",1,8,NA,0
"10327",2021-07-13,"81 a 90","M","Sinopharm","Público",1,0,NA,0
"10328",2021-07-13,"81 a 90","M","Sputnik","Público",1,3,NA,0
"10329",2021-07-13,"91 o mas","F","AstraZeneca","Público",1,19,NA,0
"10330",2021-07-13,"91 o mas","F","Sinopharm","Público",6,1,NA,0
"10331",2021-07-13,"91 o mas","F","Sputnik","Público",0,3,NA,0
"10332",2021-07-13,"91 o mas","M","AstraZeneca","Público",0,6,NA,0
"10333",2021-07-14,"30 o menos","F","AstraZeneca","Público",221,0,NA,0
"10334",2021-07-14,"30 o menos","F","Sinopharm","Público",368,9,NA,0
"10335",2021-07-14,"30 o menos","F","Sputnik","Público",124,0,NA,0
"10336",2021-07-14,"30 o menos","M","AstraZeneca","Público",166,3,NA,0
"10337",2021-07-14,"30 o menos","M","Sinopharm","Público",298,23,NA,0
"10338",2021-07-14,"30 o menos","M","Sputnik","Público",149,0,NA,0
"10339",2021-07-14,"30 o menos","M","Sputnik","Público nacional",0,1,NA,0
"10340",2021-07-14,"31 a 40","F","AstraZeneca","Público",438,1,NA,0
"10341",2021-07-14,"31 a 40","F","Sinopharm","Público",881,9,NA,0
"10342",2021-07-07,"51 a 60","M","Sputnik","Público nacional",0,32,NA,0
"10343",2021-07-07,"61 a 70","F","AstraZeneca","Privado",0,57,NA,0
"10344",2021-07-07,"61 a 70","F","AstraZeneca","Público",65,14,NA,0
"10345",2021-07-07,"61 a 70","F","Sinopharm","Público",3,0,NA,0
"10346",2021-07-07,"61 a 70","F","Sputnik","Privado",0,1,NA,0
"10347",2021-07-07,"61 a 70","F","Sputnik","Público",29,31,NA,0
"10348",2021-07-07,"61 a 70","F","Sputnik","Público nacional",0,23,NA,0
"10349",2021-07-07,"61 a 70","M","AstraZeneca","Privado",0,39,NA,0
"10350",2021-07-07,"61 a 70","M","AstraZeneca","Público",31,11,NA,0
"10351",2021-07-07,"61 a 70","M","Sputnik","Público",21,19,NA,0
"10352",2021-07-07,"61 a 70","M","Sputnik","Público nacional",0,28,NA,0
"10353",2021-07-07,"71 a 80","F","AstraZeneca","Privado",0,12,NA,0
"10354",2021-07-07,"71 a 80","F","AstraZeneca","Público",24,14,NA,0
"10355",2021-07-07,"71 a 80","F","Sinopharm","Público",3,1,NA,0
"10356",2021-07-07,"71 a 80","F","Sputnik","Público",10,244,NA,0
"10357",2021-07-07,"71 a 80","F","Sputnik","Público nacional",0,4,NA,0
"10358",2021-07-07,"71 a 80","M","AstraZeneca","Privado",0,2,NA,0
"10359",2021-07-07,"71 a 80","M","AstraZeneca","Público",7,4,NA,0
"10360",2021-07-07,"71 a 80","M","Sinopharm","Público",4,1,NA,0
"10361",2021-07-07,"71 a 80","M","Sputnik","Público",4,125,NA,0
"10362",2021-07-07,"71 a 80","M","Sputnik","Público nacional",0,4,NA,0
"10363",2021-07-07,"81 a 90","F","AstraZeneca","Privado",0,2,NA,0
"10364",2021-07-07,"81 a 90","F","AstraZeneca","Público",9,31,NA,0
"10365",2021-07-07,"81 a 90","F","Sinopharm","Público",7,0,NA,0
"10366",2021-07-07,"81 a 90","F","Sputnik","Privado",0,5,NA,0
"10367",2021-07-07,"81 a 90","F","Sputnik","Público",1,494,NA,0
"10368",2021-07-07,"81 a 90","F","Sputnik","Público nacional",0,1,NA,0
"10369",2021-07-07,"81 a 90","M","AstraZeneca","Privado",0,1,NA,0
"10370",2021-07-07,"81 a 90","M","AstraZeneca","Público",1,9,NA,0
"10371",2021-07-07,"81 a 90","M","Sputnik","Privado",0,5,NA,0
"10372",2021-07-07,"81 a 90","M","Sputnik","Público",5,258,NA,0
"10373",2021-07-07,"81 a 90","M","Sputnik","Público nacional",0,5,NA,0
"10374",2021-07-07,"91 o mas","F","AstraZeneca","Público",1,22,NA,0
"10375",2021-07-07,"91 o mas","F","Sinopharm","Público",7,0,NA,0
"10376",2021-07-07,"91 o mas","F","Sputnik","Público",0,126,NA,0
"10377",2021-07-07,"91 o mas","M","AstraZeneca","Público",0,2,NA,0
"10378",2021-07-07,"91 o mas","M","Sinopharm","Público",0,1,NA,0
"10379",2021-07-07,"91 o mas","M","Sputnik","Público",0,45,NA,0
"10380",2021-07-08,"30 o menos","F","AstraZeneca","Privado",4,3,NA,0
"10381",2021-07-08,"30 o menos","F","AstraZeneca","Público",68,0,NA,0
"10382",2021-07-08,"30 o menos","F","Sinopharm","Público",18,0,NA,0
"10383",2021-07-08,"30 o menos","F","Sputnik","Público",430,1,NA,0
"10384",2021-07-08,"30 o menos","F","Sputnik","Público nacional",5,5,NA,0
"10385",2021-07-08,"30 o menos","M","AstraZeneca","Privado",5,3,NA,0
"10386",2021-07-08,"30 o menos","M","AstraZeneca","Público",36,1,NA,0
"10387",2021-07-08,"30 o menos","M","Sinopharm","Público",26,2,NA,0
"10388",2021-07-08,"30 o menos","M","Sputnik","Público",280,0,NA,0
"10389",2021-07-08,"30 o menos","M","Sputnik","Público nacional",8,11,NA,0
"10390",2021-07-08,"31 a 40","F","AstraZeneca","Privado",2,5,NA,0
"10391",2021-07-08,"31 a 40","F","AstraZeneca","Público",702,1,NA,0
"10392",2021-07-08,"31 a 40","F","Sinopharm","Público",18,3,NA,0
"10393",2021-07-08,"31 a 40","F","Sputnik","Público",11572,1,NA,0
"10394",2021-07-08,"31 a 40","F","Sputnik","Público nacional",2,19,NA,0
"10395",2021-07-08,"31 a 40","M","AstraZeneca","Privado",4,6,NA,0
"10396",2021-07-08,"31 a 40","M","AstraZeneca","Público",683,3,NA,0
"10397",2021-07-08,"31 a 40","M","Sinopharm","Público",25,2,NA,0
"10398",2021-07-08,"31 a 40","M","Sputnik","Público",14310,0,NA,0
"10399",2021-07-08,"31 a 40","M","Sputnik","Público nacional",5,18,NA,0
"10400",2021-07-08,"41 a 50","F","AstraZeneca","Privado",0,5,NA,0
"10401",2021-07-08,"41 a 50","F","AstraZeneca","Público",107,1,NA,0
"10402",2021-07-08,"41 a 50","F","Sinopharm","Público",9,3,NA,0
"10403",2021-07-22,"81 a 90","M","Sputnik","Público",0,5,NA,0
"10404",2021-07-22,"91 o mas","F","AstraZeneca","Público",0,22,NA,0
"10405",2021-07-22,"91 o mas","F","Sinopharm","Público",6,0,NA,0
"10406",2021-07-22,"91 o mas","F","Sputnik","Público",0,10,NA,0
"10407",2021-07-22,"91 o mas","M","AstraZeneca","Público",0,3,NA,0
"10408",2021-07-22,"91 o mas","M","Sinopharm","Público",3,1,NA,0
"10409",2021-07-22,"91 o mas","M","Sputnik","Público",0,2,NA,0
"10410",2021-07-23,"30 o menos","F","AstraZeneca","Público",442,5,NA,0
"10411",2021-07-23,"30 o menos","F","Sinopharm","Público",6330,198,NA,0
"10412",2021-07-23,"30 o menos","F","Sputnik","Público",163,0,NA,0
"10413",2021-07-23,"30 o menos","M","AstraZeneca","Público",354,5,NA,0
"10414",2021-07-23,"30 o menos","M","Sinopharm","Público",5328,95,NA,0
"10415",2021-07-23,"30 o menos","M","Sputnik","Público",179,1,NA,0
"10416",2021-07-23,"31 a 40","F","AstraZeneca","Público",272,4,NA,0
"10417",2021-07-23,"31 a 40","F","Sinopharm","Público",1482,1090,NA,0
"10418",2021-07-23,"31 a 40","F","Sputnik","Público",53,0,NA,0
"10419",2021-07-23,"31 a 40","M","AstraZeneca","Público",228,9,NA,0
"10420",2021-07-23,"31 a 40","M","Sinopharm","Público",1769,747,NA,0
"10421",2021-07-23,"31 a 40","M","Sinopharm","Público nacional",1,0,NA,0
"10422",2021-07-23,"31 a 40","M","Sputnik","Público",58,0,NA,0
"10423",2021-07-23,"41 a 50","F","AstraZeneca","Público",130,2,NA,0
"10424",2021-07-23,"41 a 50","F","Sinopharm","Público",597,5298,NA,0
"10425",2021-07-23,"41 a 50","F","Sputnik","Privado",0,1,NA,NA
"10426",2021-07-23,"41 a 50","F","Sputnik","Público",23,1,NA,0
"10427",2021-07-23,"41 a 50","M","AstraZeneca","Público",76,7,NA,0
"10428",2021-07-23,"41 a 50","M","Sinopharm","Público",578,4976,NA,0
"10429",2021-07-23,"41 a 50","M","Sputnik","Público",24,0,NA,0
"10430",2021-07-23,"51 a 60","F","AstraZeneca","Público",74,4,NA,0
"10431",2021-07-23,"51 a 60","F","Sinopharm","Público",338,522,NA,0
"10432",2021-07-23,"51 a 60","F","Sputnik","Público",8,2,NA,0
"10433",2021-07-23,"51 a 60","M","AstraZeneca","Público",59,3,NA,0
"10434",2021-07-23,"51 a 60","M","Sinopharm","Público",322,397,NA,0
"10435",2021-07-23,"51 a 60","M","Sputnik","Público",5,2,NA,0
"10436",2021-07-23,"61 a 70","F","AstraZeneca","Público",18,18,NA,0
"10437",2021-07-23,"61 a 70","F","Sinopharm","Público",149,112,NA,0
"10438",2021-07-23,"61 a 70","F","Sputnik","Público",4,0,NA,0
"10439",2021-07-23,"61 a 70","M","AstraZeneca","Público",14,23,NA,0
"10440",2021-07-23,"61 a 70","M","Sinopharm","Público",98,61,NA,0
"10441",2021-07-23,"61 a 70","M","Sputnik","Público",4,3,NA,0
"10442",2021-07-23,"71 a 80","F","AstraZeneca","Público",5,12,NA,0
"10443",2021-07-23,"71 a 80","F","Sinopharm","Público",46,65,NA,0
"10444",2021-07-23,"71 a 80","F","Sputnik","Público",2,4,NA,0
"10445",2021-07-23,"71 a 80","M","AstraZeneca","Público",2,6,NA,0
"10446",2021-07-23,"71 a 80","M","Sinopharm","Público",24,37,NA,0
"10447",2021-07-23,"71 a 80","M","Sputnik","Público",2,11,NA,0
"10448",2021-07-23,"81 a 90","F","AstraZeneca","Público",2,34,NA,0
"10449",2021-07-23,"81 a 90","F","Sinopharm","Público",24,19,NA,0
"10450",2021-07-23,"81 a 90","F","Sputnik","Público",0,8,NA,0
"10451",2021-07-23,"81 a 90","M","AstraZeneca","Público",0,14,NA,0
"10452",2021-07-23,"81 a 90","M","Sinopharm","Público",8,6,NA,0
"10453",2021-07-23,"81 a 90","M","Sputnik","Público",0,3,NA,0
"10454",2021-07-23,"91 o mas","F","AstraZeneca","Público",1,25,NA,0
"10455",2021-07-23,"91 o mas","F","Sinopharm","Público",4,5,NA,0
"10456",2021-07-23,"91 o mas","F","Sputnik","Público",0,1,NA,0
"10457",2021-07-23,"91 o mas","M","AstraZeneca","Público",0,2,NA,0
"10458",2021-07-23,"91 o mas","M","Sinopharm","Público",1,0,NA,0
"10459",2021-07-24,"30 o menos","F","AstraZeneca","Público",452,293,NA,0
"10460",2021-07-24,"30 o menos","F","Sinopharm","Público",2,1,NA,0
"10461",2021-07-24,"30 o menos","F","Sputnik","Público",230,0,NA,0
"10462",2021-07-24,"30 o menos","M","AstraZeneca","Público",287,290,NA,0
"10463",2021-07-24,"30 o menos","M","Sinopharm","Público",5,1,NA,0
"10464",2021-07-24,"30 o menos","M","Sputnik","Público",157,0,NA,0
"10465",2021-07-24,"31 a 40","F","AstraZeneca","Público",37,415,NA,0
"10466",2021-07-24,"31 a 40","F","Sputnik","Público",3,0,NA,0
"10467",2021-07-24,"31 a 40","M","AstraZeneca","Público",30,448,NA,0
"10468",2021-07-24,"31 a 40","M","Sinopharm","Público",3,0,NA,0
"10469",2021-07-24,"31 a 40","M","Sputnik","Público",10,0,NA,0
"10470",2021-07-24,"41 a 50","F","AstraZeneca","Privado",0,1,NA,0
"10471",2021-07-24,"41 a 50","F","AstraZeneca","Público",11,5450,NA,0
"10472",2021-07-24,"41 a 50","F","Sputnik","Público",2,0,NA,0
"10473",2021-07-24,"41 a 50","M","AstraZeneca","Público",14,5654,NA,0
"10474",2021-07-24,"41 a 50","M","Sinopharm","Público",1,1,NA,0
"10475",2021-07-24,"41 a 50","M","Sputnik","Público",1,0,NA,0
"10476",2021-07-24,"51 a 60","F","AstraZeneca","Público",14,7067,NA,0
"10477",2021-07-24,"51 a 60","F","Sinopharm","Público",4,3,NA,0
"10478",2021-07-24,"51 a 60","F","Sputnik","Público",2,0,NA,0
"10479",2021-07-24,"51 a 60","M","AstraZeneca","Público",9,6919,NA,0
"10480",2021-07-24,"51 a 60","M","Sinopharm","Público",4,2,NA,0
"10481",2021-07-24,"51 a 60","M","Sputnik","Público",1,0,NA,0
"10482",2021-07-24,"61 a 70","F","AstraZeneca","Público",6,308,NA,0
"10483",2021-07-24,"61 a 70","F","Sinopharm","Público",2,6,NA,0
"10484",2021-07-24,"61 a 70","F","Sputnik","Público",0,2,NA,0
"10485",2021-07-24,"61 a 70","M","AstraZeneca","Público",8,244,NA,0
"10486",2021-07-24,"61 a 70","M","Sinopharm","Público",2,3,NA,0
"10487",2021-07-24,"61 a 70","M","Sputnik","Público",1,1,NA,0
"10488",2021-07-24,"71 a 80","F","AstraZeneca","Público",4,107,NA,0
"10489",2021-07-24,"71 a 80","F","Sinopharm","Público",2,9,NA,0
"10490",2021-07-24,"71 a 80","M","AstraZeneca","Público",3,86,NA,0
"10491",2021-07-24,"71 a 80","M","Sinopharm","Público",2,2,NA,0
"10492",2021-07-24,"71 a 80","M","Sputnik","Público",0,1,NA,0
"10493",2021-07-24,"81 a 90","F","AstraZeneca","Público",2,127,NA,0
"10494",2021-07-24,"81 a 90","F","Sinopharm","Público",5,16,NA,0
"10495",2021-07-24,"81 a 90","F","Sputnik","Público",0,7,NA,0
"10496",2021-07-24,"81 a 90","M","AstraZeneca","Público",0,71,NA,0
"10497",2021-07-24,"81 a 90","M","Sinopharm","Público",1,4,NA,0
"10498",2021-07-24,"81 a 90","M","Sputnik","Público",0,2,NA,0
"10499",2021-07-24,"91 o mas","F","AstraZeneca","Público",1,24,NA,0
"10500",2021-07-24,"91 o mas","F","Sinopharm","Público",4,16,NA,0
"10501",2021-07-24,"91 o mas","F","Sputnik","Público",0,5,NA,0
"10502",2021-07-24,"91 o mas","M","AstraZeneca","Público",0,5,NA,0
"10503",2021-07-24,"91 o mas","M","Sinopharm","Público",0,1,NA,0
"10504",2021-07-25,"30 o menos","F","AstraZeneca","Público",0,1,NA,0
"10505",2021-07-25,"30 o menos","F","Sinopharm","Privado",2,0,NA,0
"10506",2021-07-25,"30 o menos","F","Sinopharm","Público",9095,0,NA,0
"10507",2021-07-25,"30 o menos","M","AstraZeneca","Público",2,0,NA,NA
"10508",2021-07-25,"30 o menos","M","Sinopharm","Público",6908,1,NA,0
"10509",2021-07-25,"31 a 40","F","AstraZeneca","Público",0,2,NA,0
"10510",2021-08-26,"61 a 70","M","Moderna","Público nacional",0,0,NA,NA
"10511",2021-08-26,"71 a 80","F","Moderna","Privado",0,1,NA,0
"10512",2021-08-28,"30 o menos","F","Sinopharm","Público nacional",0,1,NA,0
"10513",2021-08-29,"31 a 40","F","Sputnik","Privado",0,1,NA,0
"10514",2021-08-31,"31 a 40","M","Sinopharm","Privado",0,1,NA,0
"10515",2021-09-14,"51 a 60","M","Moderna","Privado",0,2,NA,0
"10516",2021-09-19,"41 a 50","F","Sputnik","Privado",0,1,NA,0
"10517",2021-09-20,"41 a 50","M","Sputnik","Público nacional",0,2,NA,0
"10518",2021-09-28,"31 a 40","F","Sputnik","Público nacional",0,1,NA,0
"10519",2021-10-07,"30 o menos","F","Moderna","Privado",0,1,NA,0
"10520",2021-10-07,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",1,0,NA,0
"10521",2021-10-09,"51 a 60","M","Sputnik","Privado",0,1,NA,0
"10522",2021-10-10,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",2,1,NA,0
"10523",2021-10-10,"31 a 40","M","Sinopharm","Público",2,0,NA,0
"10524",2021-10-11,"30 o menos","F","Sinopharm","Público nacional",0,12,NA,0
"10525",2021-10-11,"30 o menos","M","Sinopharm","Público nacional",0,11,NA,0
"10526",2021-10-12,"30 o menos","M","AstraZeneca","Privado",1,0,NA,0
"10527",2021-10-12,"30 o menos","M","Sinopharm","Público nacional",0,3,NA,0
"10528",2021-10-12,"41 a 50","M","AstraZeneca","Privado",0,1,NA,0
"10529",2021-10-12,"51 a 60","F","AstraZeneca","Privado",0,1,NA,0
"10530",2021-10-13,"30 o menos","M","Sinopharm","Privado",0,5,NA,0
"10531",2021-10-13,"31 a 40","F","Sinopharm","Privado",0,1,NA,0
"10532",2021-10-13,"31 a 40","M","Sinopharm","Privado",0,2,NA,0
"10533",2021-10-13,"41 a 50","F","Sinopharm","Privado",0,1,NA,0
"10534",2021-10-13,"51 a 60","F","Sinopharm","Privado",0,1,NA,0
"10535",2021-10-14,"31 a 40","F","Sinopharm","Privado",0,1,NA,0
"10536",2021-10-15,"30 o menos","M","Sinopharm","Privado",0,2,NA,0
"10537",2021-10-15,"51 a 60","M","Sinopharm","Privado",0,1,NA,0
"10538",2021-10-18,"41 a 50","M","Sinopharm","Privado",0,1,NA,0
"10539",2021-10-19,"30 o menos","F","Sinopharm","Privado",0,1,NA,0
"10540",2021-10-20,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",1,0,NA,0
"10541",2021-10-21,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",1,0,NA,0
"10542",2021-10-23,"31 a 40","M","Sputnik","Público nacional",0,1,NA,0
"10543",2021-10-26,"30 o menos","M","Sinopharm","Público nacional",0,1,NA,0
"10544",2021-10-28,"30 o menos","F","Sinopharm","Público nacional",2,0,NA,0
"10545",2021-10-28,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Privado",0,1,NA,0
"10546",2021-11-03,"30 o menos","F","AstraZeneca","Público",42,26,NA,0
"10547",2021-11-03,"30 o menos","F","Sinopharm","Público",739,132,NA,0
"10548",2021-11-03,"30 o menos","F","Sputnik","Público",0,98,NA,0
"10549",2021-11-03,"30 o menos","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"10550",2021-11-03,"30 o menos","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",379,8047,NA,1
"10551",2021-11-03,"30 o menos","M","AstraZeneca","Público",36,22,NA,0
"10552",2021-11-03,"30 o menos","M","Moderna","Público",1,1,NA,0
"10553",2021-11-03,"30 o menos","M","Sinopharm","Público",757,139,NA,0
"10554",2021-11-03,"30 o menos","M","Sputnik","Público",2,83,NA,0
"10555",2021-11-03,"30 o menos","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",2,0,NA,0
"10556",2021-11-03,"30 o menos","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",451,7331,NA,0
"10557",2021-11-03,"31 a 40","F","AstraZeneca","Público",16,22,NA,1
"10558",2021-11-03,"31 a 40","F","Moderna","Público",1,1,NA,0
"10559",2021-11-03,"31 a 40","F","Sinopharm","Público",56,62,NA,0
"10560",2021-11-03,"31 a 40","F","Sputnik","Público",0,88,NA,0
"10561",2021-11-03,"31 a 40","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"10562",2021-11-03,"31 a 40","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,1,NA,0
"10563",2021-11-03,"31 a 40","M","AstraZeneca","Público",27,22,NA,0
"10564",2021-11-03,"31 a 40","M","Sinopharm","Público",49,75,NA,1
"10565",2021-11-03,"31 a 40","M","Sputnik","Público",1,105,NA,0
"10566",2021-11-03,"31 a 40","M","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",1,0,NA,0
"10567",2021-11-03,"41 a 50","F","AstraZeneca","Público",13,18,NA,4
"10568",2021-11-03,"41 a 50","F","Moderna","Público",0,1,NA,0
"10569",2021-11-03,"41 a 50","F","Sinopharm","Público",61,28,NA,1
"10570",2021-11-03,"41 a 50","F","Sputnik","Público",0,42,NA,0
"10571",2021-11-03,"41 a 50","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",1,0,NA,0
"10572",2021-11-03,"41 a 50","M","AstraZeneca","Público",27,15,NA,2
"10573",2021-11-03,"41 a 50","M","Sinopharm","Público",71,29,NA,0
"10574",2021-11-03,"41 a 50","M","Sputnik","Público",0,42,NA,0
"10575",2021-11-03,"41 a 50","M","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,0,NA,1
"10576",2021-11-03,"51 a 60","F","AstraZeneca","Público",18,4,NA,45
"10577",2021-11-03,"51 a 60","F","Sinopharm","Público",43,15,NA,3
"10578",2021-11-03,"51 a 60","F","Sputnik","Público",1,26,NA,0
"10579",2021-11-03,"51 a 60","F","vacuna Coronavirus (CANSINO), vial x 1 dosis","Público",0,1,NA,0
"10580",2021-09-16,"71 a 80","F","vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)","Público",0,7,NA,0
"10581",2021-09-16,"71 a 80","M","AstraZeneca","Público",0,25,NA,0
"10582",2021-09-16,"71 a 80","M","Sinopharm","Público",1,2,NA,0
